2016-09-27 02:24:20,698 : INFO : Machine : Mission Pinball Framework Core Engine v0.31.3
2016-09-27 02:24:20,701 : INFO : Machine : Machine path: /home/sysop/robotech
2016-09-27 02:24:22,159 : INFO : Machine : Loading cached config: /tmp/b22896e0955c8faa276a6ac3f6f5f4b5config
2016-09-27 02:24:22,268 : INFO : FAST : Connecting to /dev/ttyUSB1 at 921600bps
2016-09-27 02:24:22,278 : INFO : FAST : Connected! Processor: NET, Board Type: FP-CPU-002-2, Firmware: 01.00
2016-09-27 02:24:22,295 : INFO : FAST : Connecting to /dev/ttyUSB2 at 921600bps
2016-09-27 02:24:22,303 : INFO : FAST : Connected! Processor: RGB, Board Type: FP-CPU-002-2, Firmware: 01.00
2016-09-27 02:24:22,633 : WARNING : SwitchController : Received a status update from hardware switch ('1F', 1), but that switch is not in your config. Just FYI.
2016-09-27 02:24:22,636 : WARNING : SwitchController : Received a status update from hardware switch ('27', 1), but that switch is not in your config. Just FYI.
2016-09-27 02:24:22,638 : WARNING : SwitchController : Received a status update from hardware switch ('37', 1), but that switch is not in your config. Just FYI.
2016-09-27 02:24:22,641 : WARNING : SwitchController : Received a status update from hardware switch ('2F', 1), but that switch is not in your config. Just FYI.
2016-09-27 02:24:22,643 : WARNING : SwitchController : Received a status update from hardware switch ('0F', 1), but that switch is not in your config. Just FYI.
2016-09-27 02:24:22,646 : WARNING : SwitchController : Received a status update from hardware switch ('17', 1), but that switch is not in your config. Just FYI.
2016-09-27 02:24:23,344 : INFO : SwitchController : Active Switch|s_trough1
2016-09-27 02:24:23,346 : INFO : SwitchController : Active Switch|s_trough3
2016-09-27 02:24:23,349 : INFO : SwitchController : Active Switch|s_trough2
2016-09-27 02:24:23,352 : INFO : Mode.attract : Mode Starting. Priority: 10
2016-09-27 02:25:26,132 : INFO : SwitchController : <<<<< switch: s_left_drop_target, State:1 >>>>>
2016-09-27 02:25:26,157 : INFO : SwitchController : <<<<< switch: s_middle_drop_target, State:1 >>>>>
2016-09-27 02:25:26,758 : INFO : SwitchController : <<<<< switch: s_right_outlane_h, State:1 >>>>>
2016-09-27 02:25:26,788 : INFO : SwitchController : <<<<< switch: s_right_outlane_h, State:0 >>>>>
2016-09-27 02:25:29,315 : INFO : SwitchController : <<<<< switch: s_drain_kicker, State:1 >>>>>
2016-09-27 02:25:29,481 : INFO : SwitchController : <<<<< switch: s_trough1, State:0 >>>>>
2016-09-27 02:25:29,718 : INFO : SwitchController : <<<<< switch: s_plunger_lane, State:1 >>>>>
2016-09-27 02:25:29,832 : INFO : SwitchController : <<<<< switch: s_trough2, State:0 >>>>>
2016-09-27 02:25:29,951 : INFO : SwitchController : <<<<< switch: s_trough1, State:1 >>>>>
2016-09-27 02:25:30,041 : INFO : SwitchController : <<<<< switch: s_trough1, State:0 >>>>>
2016-09-27 02:25:30,218 : INFO : SwitchController : <<<<< switch: s_trough1, State:1 >>>>>
2016-09-27 02:25:30,557 : INFO : SwitchController : <<<<< switch: s_drain_kicker, State:0 >>>>>
2016-09-27 02:25:30,640 : INFO : SwitchController : <<<<< switch: s_trough1, State:0 >>>>>
2016-09-27 02:25:30,689 : INFO : SwitchController : <<<<< switch: s_trough1, State:1 >>>>>
2016-09-27 02:25:30,715 : INFO : SwitchController : <<<<< switch: s_trough3, State:1 >>>>>
2016-09-27 02:25:30,725 : INFO : SwitchController : <<<<< switch: s_plunger_lane, State:0 >>>>>
2016-09-27 02:25:30,731 : INFO : SwitchController : <<<<< switch: s_trough3, State:0 >>>>>
2016-09-27 02:25:30,756 : INFO : SwitchController : <<<<< switch: s_plunger_lane, State:1 >>>>>
2016-09-27 02:25:30,776 : INFO : SwitchController : <<<<< switch: s_plunger_lane, State:0 >>>>>
2016-09-27 02:25:30,837 : INFO : SwitchController : <<<<< switch: s_plunger_lane, State:1 >>>>>
2016-09-27 02:25:30,849 : INFO : SwitchController : <<<<< switch: s_plunger_lane, State:0 >>>>>
2016-09-27 02:25:30,943 : INFO : SwitchController : <<<<< switch: s_trough3, State:1 >>>>>
2016-09-27 02:25:31,012 : INFO : SwitchController : <<<<< switch: s_trough3, State:0 >>>>>
2016-09-27 02:25:31,045 : INFO : SwitchController : <<<<< switch: s_trough2, State:1 >>>>>
2016-09-27 02:25:31,474 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:1 >>>>>
2016-09-27 02:25:31,597 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:0 >>>>>
2016-09-27 02:25:31,886 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:1 >>>>>
2016-09-27 02:25:32,002 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:0 >>>>>
2016-09-27 02:25:32,156 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:1 >>>>>
2016-09-27 02:25:32,277 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:0 >>>>>
2016-09-27 02:25:33,886 : INFO : SwitchController : <<<<< switch: s_b_top_lane, State:1 >>>>>
2016-09-27 02:25:34,021 : INFO : SwitchController : <<<<< switch: s_b_top_lane, State:0 >>>>>
2016-09-27 02:25:34,256 : INFO : SwitchController : <<<<< switch: s_top_r_pop_bumper, State:1 >>>>>
2016-09-27 02:25:34,276 : INFO : SwitchController : <<<<< switch: s_top_r_pop_bumper, State:0 >>>>>
2016-09-27 02:25:34,583 : INFO : SwitchController : <<<<< switch: s_bottom_l_pop_bumper, State:1 >>>>>
2016-09-27 02:25:34,604 : INFO : SwitchController : <<<<< switch: s_bottom_l_pop_bumper, State:0 >>>>>
2016-09-27 02:25:34,884 : INFO : SwitchController : <<<<< switch: s_right_top2_rubber, State:1 >>>>>
2016-09-27 02:25:34,898 : INFO : SwitchController : <<<<< switch: s_right_top2_rubber, State:0 >>>>>
2016-09-27 02:25:37,902 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:1 >>>>>
2016-09-27 02:25:37,982 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:1 >>>>>
2016-09-27 02:25:38,058 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:0 >>>>>
2016-09-27 02:25:38,127 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:0 >>>>>
2016-09-27 02:25:38,571 : INFO : SwitchController : <<<<< switch: s_drain_kicker, State:1 >>>>>
2016-09-27 02:25:38,720 : INFO : Mode.ball_save : Mode Starting. Priority: 8500
2016-09-27 02:25:38,728 : INFO : Mode.kickback : Mode Starting. Priority: 200
2016-09-27 02:25:38,734 : INFO : Mode.base : Mode Starting. Priority: 100
2016-09-27 02:25:38,862 : INFO : SwitchController : <<<<< switch: s_middle_drop_target, State:0 >>>>>
2016-09-27 02:25:38,868 : INFO : SwitchController : <<<<< switch: s_left_drop_target, State:0 >>>>>
2016-09-27 02:25:38,878 : INFO : SwitchController : <<<<< switch: s_trough1, State:0 >>>>>
2016-09-27 02:25:39,063 : INFO : SwitchController : <<<<< switch: s_trough2, State:0 >>>>>
2016-09-27 02:25:39,099 : INFO : SwitchController : <<<<< switch: s_plunger_lane, State:1 >>>>>
2016-09-27 02:25:39,174 : INFO : SwitchController : <<<<< switch: s_trough1, State:1 >>>>>
2016-09-27 02:25:39,254 : INFO : SwitchController : <<<<< switch: s_trough1, State:0 >>>>>
2016-09-27 02:25:39,425 : INFO : SwitchController : <<<<< switch: s_trough1, State:1 >>>>>
2016-09-27 02:25:39,735 : INFO : SwitchController : <<<<< switch: s_plunger_lane, State:0 >>>>>
2016-09-27 02:25:39,765 : INFO : SwitchController : <<<<< switch: s_plunger_lane, State:1 >>>>>
2016-09-27 02:25:39,769 : INFO : SwitchController : <<<<< switch: s_drain_kicker, State:0 >>>>>
2016-09-27 02:25:39,785 : INFO : SwitchController : <<<<< switch: s_plunger_lane, State:0 >>>>>
2016-09-27 02:25:39,845 : INFO : SwitchController : <<<<< switch: s_plunger_lane, State:1 >>>>>
2016-09-27 02:25:39,857 : INFO : SwitchController : <<<<< switch: s_plunger_lane, State:0 >>>>>
2016-09-27 02:25:39,869 : INFO : SwitchController : <<<<< switch: s_trough3, State:1 >>>>>
2016-09-27 02:25:39,878 : INFO : SwitchController : <<<<< switch: s_trough3, State:0 >>>>>
2016-09-27 02:25:39,956 : INFO : SwitchController : <<<<< switch: s_trough3, State:1 >>>>>
2016-09-27 02:25:40,025 : INFO : SwitchController : <<<<< switch: s_trough3, State:0 >>>>>
2016-09-27 02:25:40,128 : INFO : SwitchController : <<<<< switch: s_trough1, State:0 >>>>>
2016-09-27 02:25:40,182 : INFO : SwitchController : <<<<< switch: s_trough1, State:1 >>>>>
2016-09-27 02:25:40,300 : INFO : SwitchController : <<<<< switch: s_trough3, State:1 >>>>>
2016-09-27 02:25:40,414 : INFO : SwitchController : <<<<< switch: s_trough3, State:0 >>>>>
2016-09-27 02:25:40,453 : INFO : SwitchController : <<<<< switch: s_trough2, State:1 >>>>>
2016-09-27 02:25:41,359 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:1 >>>>>
2016-09-27 02:25:41,390 : INFO : SwitchController : <<<<< switch: s_trough2, State:0 >>>>>
2016-09-27 02:25:41,410 : INFO : SwitchController : <<<<< switch: s_trough2, State:1 >>>>>
2016-09-27 02:25:41,490 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:0 >>>>>
2016-09-27 02:25:41,746 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:1 >>>>>
2016-09-27 02:25:41,773 : INFO : SwitchController : <<<<< switch: s_trough2, State:0 >>>>>
2016-09-27 02:25:41,787 : INFO : SwitchController : <<<<< switch: s_trough2, State:1 >>>>>
2016-09-27 02:25:41,854 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:0 >>>>>
2016-09-27 02:25:42,620 : INFO : SwitchController : <<<<< switch: s_b_top_lane, State:1 >>>>>
2016-09-27 02:25:42,742 : INFO : SwitchController : <<<<< switch: s_b_top_lane, State:0 >>>>>
2016-09-27 02:25:42,996 : INFO : SwitchController : <<<<< switch: s_top_r_pop_bumper, State:1 >>>>>
2016-09-27 02:25:43,012 : INFO : SwitchController : <<<<< switch: s_top_r_pop_bumper, State:0 >>>>>
2016-09-27 02:25:43,067 : INFO : SwitchController : <<<<< switch: s_top_l_pop_bumper, State:1 >>>>>
2016-09-27 02:25:43,086 : INFO : SwitchController : <<<<< switch: s_top_l_pop_bumper, State:0 >>>>>
2016-09-27 02:25:43,178 : INFO : SwitchController : <<<<< switch: s_b_top_lane, State:1 >>>>>
2016-09-27 02:25:43,187 : INFO : SwitchController : <<<<< switch: s_b_top_lane, State:0 >>>>>
2016-09-27 02:25:43,355 : INFO : SwitchController : <<<<< switch: s_top_r_pop_bumper, State:1 >>>>>
2016-09-27 02:25:43,369 : INFO : SwitchController : <<<<< switch: s_top_r_pop_bumper, State:0 >>>>>
2016-09-27 02:25:43,429 : INFO : SwitchController : <<<<< switch: s_top_l_pop_bumper, State:1 >>>>>
2016-09-27 02:25:43,448 : INFO : SwitchController : <<<<< switch: s_top_l_pop_bumper, State:0 >>>>>
2016-09-27 02:25:43,590 : INFO : SwitchController : <<<<< switch: s_top_r_pop_bumper, State:1 >>>>>
2016-09-27 02:25:43,611 : INFO : SwitchController : <<<<< switch: s_top_r_pop_bumper, State:0 >>>>>
2016-09-27 02:25:44,287 : INFO : SwitchController : <<<<< switch: s_top_r_pop_bumper, State:1 >>>>>
2016-09-27 02:25:44,300 : INFO : SwitchController : <<<<< switch: s_top_r_pop_bumper, State:0 >>>>>
2016-09-27 02:25:44,830 : INFO : SwitchController : <<<<< switch: s_bottom_l_pop_bumper, State:1 >>>>>
2016-09-27 02:25:44,853 : INFO : SwitchController : <<<<< switch: s_bottom_l_pop_bumper, State:0 >>>>>
2016-09-27 02:25:44,888 : INFO : SwitchController : <<<<< switch: s_top_l_pop_bumper, State:1 >>>>>
2016-09-27 02:25:44,909 : INFO : SwitchController : <<<<< switch: s_top_l_pop_bumper, State:0 >>>>>
2016-09-27 02:25:44,914 : INFO : SwitchController : <<<<< switch: s_top_l_pop_bumper, State:1 >>>>>
2016-09-27 02:25:44,920 : INFO : SwitchController : <<<<< switch: s_top_l_pop_bumper, State:0 >>>>>
2016-09-27 02:25:45,054 : INFO : SwitchController : <<<<< switch: s_bottom_l_pop_bumper, State:1 >>>>>
2016-09-27 02:25:45,074 : INFO : SwitchController : <<<<< switch: s_bottom_l_pop_bumper, State:0 >>>>>
2016-09-27 02:25:45,110 : INFO : SwitchController : <<<<< switch: s_top_l_pop_bumper, State:1 >>>>>
2016-09-27 02:25:45,124 : INFO : SwitchController : <<<<< switch: s_top_l_pop_bumper, State:0 >>>>>
2016-09-27 02:25:45,245 : INFO : SwitchController : <<<<< switch: s_left_middle_rubber, State:1 >>>>>
2016-09-27 02:25:45,254 : INFO : SwitchController : <<<<< switch: s_left_middle_rubber, State:0 >>>>>
2016-09-27 02:25:45,591 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:1 >>>>>
2016-09-27 02:25:45,778 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:0 >>>>>
2016-09-27 02:25:45,853 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:1 >>>>>
2016-09-27 02:25:46,136 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:0 >>>>>
2016-09-27 02:25:46,176 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:1 >>>>>
2016-09-27 02:25:46,569 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:0 >>>>>
2016-09-27 02:25:47,228 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:1 >>>>>
2016-09-27 02:25:47,512 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:0 >>>>>
2016-09-27 02:25:47,586 : INFO : SwitchController : <<<<< switch: s_left_middle_rubber, State:1 >>>>>
2016-09-27 02:25:47,620 : INFO : SwitchController : <<<<< switch: s_left_middle_rubber, State:0 >>>>>
2016-09-27 02:25:47,762 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-27 02:25:47,780 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-27 02:25:47,852 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-27 02:25:47,870 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-27 02:25:47,946 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-27 02:25:47,969 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-27 02:25:48,045 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-27 02:25:48,068 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-27 02:25:48,146 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-27 02:25:48,176 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-27 02:25:48,247 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-27 02:25:48,279 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-27 02:25:48,356 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-27 02:25:48,391 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-27 02:25:48,478 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-27 02:25:48,502 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-27 02:25:48,594 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-27 02:25:48,624 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-27 02:25:48,720 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-27 02:25:48,754 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-27 02:25:48,853 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-27 02:25:48,891 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-27 02:25:48,995 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-27 02:25:49,037 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-27 02:25:49,147 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-27 02:25:49,193 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-27 02:25:49,243 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:1 >>>>>
2016-09-27 02:25:49,316 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-27 02:25:49,365 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-27 02:25:49,399 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:0 >>>>>
2016-09-27 02:25:49,502 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-27 02:25:49,561 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-27 02:25:49,709 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-27 02:25:49,786 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-27 02:25:49,962 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-27 02:25:50,076 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-27 02:25:50,294 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-27 02:25:50,443 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-27 02:25:51,263 : INFO : SwitchController : <<<<< switch: s_o1_top_lane, State:1 >>>>>
2016-09-27 02:25:51,478 : INFO : SwitchController : <<<<< switch: s_o1_top_lane, State:0 >>>>>
2016-09-27 02:25:51,649 : INFO : SwitchController : <<<<< switch: s_top_l_pop_bumper, State:1 >>>>>
2016-09-27 02:25:51,668 : INFO : SwitchController : <<<<< switch: s_top_l_pop_bumper, State:0 >>>>>
2016-09-27 02:25:51,878 : INFO : SwitchController : <<<<< switch: s_top_l_pop_bumper, State:1 >>>>>
2016-09-27 02:25:51,898 : INFO : SwitchController : <<<<< switch: s_top_l_pop_bumper, State:0 >>>>>
2016-09-27 02:25:52,208 : INFO : SwitchController : <<<<< switch: s_bottom_r_pop_bumper, State:1 >>>>>
2016-09-27 02:25:52,225 : INFO : SwitchController : <<<<< switch: s_bottom_r_pop_bumper, State:0 >>>>>
2016-09-27 02:25:52,251 : INFO : SwitchController : <<<<< switch: s_bottom_l_pop_bumper, State:1 >>>>>
2016-09-27 02:25:52,273 : INFO : SwitchController : <<<<< switch: s_bottom_l_pop_bumper, State:0 >>>>>
2016-09-27 02:25:53,780 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:1 >>>>>
2016-09-27 02:25:53,984 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:0 >>>>>
2016-09-27 02:25:57,154 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:1 >>>>>
2016-09-27 02:25:57,852 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:0 >>>>>
2016-09-27 02:25:57,867 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-27 02:25:57,891 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-27 02:25:57,976 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-27 02:25:58,002 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-27 02:25:58,088 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-27 02:25:58,118 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-27 02:25:58,213 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-27 02:25:58,244 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-27 02:25:58,337 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-27 02:25:58,378 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-27 02:25:58,471 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-27 02:25:58,510 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-27 02:25:58,616 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-27 02:25:58,655 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-27 02:25:58,766 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-27 02:25:58,816 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-27 02:25:58,938 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-27 02:25:58,993 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-27 02:25:59,125 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-27 02:25:59,161 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:1 >>>>>
2016-09-27 02:25:59,188 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-27 02:25:59,303 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:0 >>>>>
2016-09-27 02:25:59,345 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-27 02:25:59,411 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:1 >>>>>
2016-09-27 02:25:59,427 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-27 02:25:59,445 : INFO : SwitchController : <<<<< switch: s_trough2, State:0 >>>>>
2016-09-27 02:25:59,459 : INFO : SwitchController : <<<<< switch: s_trough2, State:1 >>>>>
2016-09-27 02:25:59,547 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:0 >>>>>
2016-09-27 02:25:59,598 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-27 02:25:59,718 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-27 02:25:59,950 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-27 02:26:00,063 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-27 02:26:00,386 : INFO : SwitchController : <<<<< switch: s_o2_top_lane, State:1 >>>>>
2016-09-27 02:26:00,465 : INFO : SwitchController : <<<<< switch: s_o2_top_lane, State:0 >>>>>
2016-09-27 02:26:00,687 : INFO : SwitchController : <<<<< switch: s_top_r_pop_bumper, State:1 >>>>>
2016-09-27 02:26:00,708 : INFO : SwitchController : <<<<< switch: s_top_r_pop_bumper, State:0 >>>>>
2016-09-27 02:26:00,745 : INFO : SwitchController : <<<<< switch: s_right_top1_rubber, State:1 >>>>>
2016-09-27 02:26:00,762 : INFO : SwitchController : <<<<< switch: s_right_top1_rubber, State:0 >>>>>
2016-09-27 02:26:01,217 : INFO : SwitchController : <<<<< switch: s_bottom_l_pop_bumper, State:1 >>>>>
2016-09-27 02:26:01,237 : INFO : SwitchController : <<<<< switch: s_bottom_l_pop_bumper, State:0 >>>>>
2016-09-27 02:26:01,273 : INFO : SwitchController : <<<<< switch: s_top_l_pop_bumper, State:1 >>>>>
2016-09-27 02:26:01,294 : INFO : SwitchController : <<<<< switch: s_top_l_pop_bumper, State:0 >>>>>
2016-09-27 02:26:01,921 : INFO : SwitchController : <<<<< switch: s_top_l_pop_bumper, State:1 >>>>>
2016-09-27 02:26:01,937 : INFO : SwitchController : <<<<< switch: s_top_l_pop_bumper, State:0 >>>>>
2016-09-27 02:26:02,317 : INFO : SwitchController : <<<<< switch: s_right_top2_rubber, State:1 >>>>>
2016-09-27 02:26:02,328 : INFO : SwitchController : <<<<< switch: s_right_top2_rubber, State:0 >>>>>
2016-09-27 02:26:02,464 : INFO : SwitchController : <<<<< switch: s_bottom_r_pop_bumper, State:1 >>>>>
2016-09-27 02:26:02,486 : INFO : SwitchController : <<<<< switch: s_bottom_r_pop_bumper, State:0 >>>>>
2016-09-27 02:26:02,514 : INFO : SwitchController : <<<<< switch: s_top_r_pop_bumper, State:1 >>>>>
2016-09-27 02:26:02,530 : INFO : SwitchController : <<<<< switch: s_top_r_pop_bumper, State:0 >>>>>
2016-09-27 02:26:04,778 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:1 >>>>>
2016-09-27 02:26:04,866 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:1 >>>>>
2016-09-27 02:26:04,896 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:0 >>>>>
2016-09-27 02:26:04,994 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:0 >>>>>
2016-09-27 02:26:05,460 : INFO : SwitchController : <<<<< switch: s_drain_kicker, State:1 >>>>>
2016-09-27 02:26:05,608 : INFO : Mode.attract : Mode Starting. Priority: 10
2016-09-27 02:26:05,930 : INFO : SwitchController : <<<<< switch: s_drain_kicker, State:0 >>>>>
2016-09-27 02:26:05,936 : WARNING : BallController : BallController denies game start. Not enough balls
2016-09-27 02:26:06,035 : INFO : SwitchController : <<<<< switch: s_trough2, State:0 >>>>>
2016-09-27 02:26:06,041 : INFO : SwitchController : <<<<< switch: s_trough1, State:0 >>>>>
2016-09-27 02:26:06,088 : INFO : SwitchController : <<<<< switch: s_trough1, State:1 >>>>>
2016-09-27 02:26:06,104 : INFO : SwitchController : <<<<< switch: s_trough1, State:0 >>>>>
2016-09-27 02:26:06,113 : INFO : SwitchController : <<<<< switch: s_trough2, State:1 >>>>>
2016-09-27 02:26:06,117 : INFO : SwitchController : <<<<< switch: s_trough1, State:1 >>>>>
2016-09-27 02:26:06,333 : INFO : SwitchController : <<<<< switch: s_trough3, State:1 >>>>>
2016-09-27 02:26:07,007 : INFO : SwitchController : <<<<< switch: s_start, State:1 >>>>>
2016-09-27 02:26:07,142 : INFO : SwitchController : <<<<< switch: s_start, State:0 >>>>>
2016-09-27 02:26:07,147 : INFO : Mode.game : Mode Starting. Priority: 20
2016-09-27 02:26:07,158 : INFO : Mode.game : Player added successfully. Total players: 1
2016-09-27 02:26:07,167 : INFO : Mode.ball_save : Mode Starting. Priority: 8500
2016-09-27 02:26:07,172 : INFO : Mode.kickback : Mode Starting. Priority: 200
2016-09-27 02:26:07,176 : INFO : Mode.base : Mode Starting. Priority: 100
2016-09-27 02:26:07,284 : INFO : SwitchController : <<<<< switch: s_trough1, State:0 >>>>>
2016-09-27 02:26:07,514 : INFO : SwitchController : <<<<< switch: s_trough2, State:0 >>>>>
2016-09-27 02:26:07,541 : INFO : SwitchController : <<<<< switch: s_plunger_lane, State:1 >>>>>
2016-09-27 02:26:07,566 : INFO : SwitchController : <<<<< switch: s_trough3, State:0 >>>>>
2016-09-27 02:26:07,623 : INFO : SwitchController : <<<<< switch: s_trough2, State:1 >>>>>
2016-09-27 02:26:07,632 : INFO : SwitchController : <<<<< switch: s_trough1, State:1 >>>>>
2016-09-27 02:26:07,775 : INFO : SwitchController : <<<<< switch: s_trough1, State:0 >>>>>
2016-09-27 02:26:07,794 : INFO : SwitchController : <<<<< switch: s_trough1, State:1 >>>>>
2016-09-27 02:26:08,019 : INFO : SwitchController : <<<<< switch: s_plunger_lane, State:0 >>>>>
2016-09-27 02:26:08,048 : INFO : SwitchController : <<<<< switch: s_plunger_lane, State:1 >>>>>
2016-09-27 02:26:08,069 : INFO : SwitchController : <<<<< switch: s_plunger_lane, State:0 >>>>>
2016-09-27 02:26:08,621 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:1 >>>>>
